cardId,cardTitle,sourceFile,backgroundId,backgroundFileName,backgroundUnityPath,choiceSlot,choiceId,choiceText,choiceImageId,choiceFileName,choiceUnityPath,nextCardId
smm_card_066,Kiler ve Helvahane: Kilitli Raf,CARDS_PART_03_PANTRY_AND_PASTRY.yaml,bg_kiler_gizli_raflar,bg_kiler_gizli_raflar.png,Assets/Stories/saray_mutfagindan_muhre/Backgrounds/bg_kiler_gizli_raflar.png,A,smm_card_066_a,Yanlış tepsiyi hemen geri çağır,choice_smm_card_066_a,choice_smm_card_066_a.png,Assets/Stories/saray_mutfagindan_muhre/Choices/choice_smm_card_066_a.png,smm_card_067
smm_card_066,Kiler ve Helvahane: Kilitli Raf,CARDS_PART_03_PANTRY_AND_PASTRY.yaml,bg_kiler_gizli_raflar,bg_kiler_gizli_raflar.png,Assets/Stories/saray_mutfagindan_muhre/Backgrounds/bg_kiler_gizli_raflar.png,B,smm_card_066_b,Tatlı hatasını fırsata çevir,choice_smm_card_066_b,choice_smm_card_066_b.png,Assets/Stories/saray_mutfagindan_muhre/Choices/choice_smm_card_066_b.png,smm_card_068
smm_card_067,Kiler ve Helvahane: Sarayın Kulağı,CARDS_PART_03_PANTRY_AND_PASTRY.yaml,bg_helvahane_gul_kokusu,bg_helvahane_gul_kokusu.png,Assets/Stories/saray_mutfagindan_muhre/Backgrounds/bg_helvahane_gul_kokusu.png,A,smm_card_067_a,Kiler anahtarını Nimet'e teslim et,choice_smm_card_067_a,choice_smm_card_067_a.png,Assets/Stories/saray_mutfagindan_muhre/Choices/choice_smm_card_067_a.png,smm_card_068
smm_card_067,Kiler ve Helvahane: Sarayın Kulağı,CARDS_PART_03_PANTRY_AND_PASTRY.yaml,bg_helvahane_gul_kokusu,bg_helvahane_gul_kokusu.png,Assets/Stories/saray_mutfagindan_muhre/Backgrounds/bg_helvahane_gul_kokusu.png,B,smm_card_067_b,Anahtarın kopyasını gizlice al,choice_smm_card_067_b,choice_smm_card_067_b.png,Assets/Stories/saray_mutfagindan_muhre/Choices/choice_smm_card_067_b.png,smm_card_069
smm_card_068,Kiler ve Helvahane: Yağ Halkası,CARDS_PART_03_PANTRY_AND_PASTRY.yaml,bg_helvahane_gece,bg_helvahane_gece.png,Assets/Stories/saray_mutfagindan_muhre/Backgrounds/bg_helvahane_gece.png,A,smm_card_068_a,Gül şerbetini usulüne göre sun,choice_smm_card_068_a,choice_smm_card_068_a.png,Assets/Stories/saray_mutfagindan_muhre/Choices/choice_smm_card_068_a.png,smm_card_069
smm_card_068,Kiler ve Helvahane: Yağ Halkası,CARDS_PART_03_PANTRY_AND_PASTRY.yaml,bg_helvahane_gece,bg_helvahane_gece.png,Assets/Stories/saray_mutfagindan_muhre/Backgrounds/bg_helvahane_gece.png,B,smm_card_068_b,Şerbeti varis adına yolla,choice_smm_card_068_b,choice_smm_card_068_b.png,Assets/Stories/saray_mutfagindan_muhre/Choices/choice_smm_card_068_b.png,smm_card_070
smm_card_069,Kiler ve Helvahane: Ak Gaga'nın Yolu,CARDS_PART_03_PANTRY_AND_PASTRY.yaml,bg_elcilik_salonu,bg_elcilik_salonu.png,Assets/Stories/saray_mutfagindan_muhre/Backgrounds/bg_elcilik_salonu.png,A,smm_card_069_a,Lale Kalfa'yı açıkça savun,choice_smm_card_069_a,choice_smm_card_069_a.png,Assets/Stories/saray_mutfagindan_muhre/Choices/choice_smm_card_069_a.png,smm_card_070
smm_card_069,Kiler ve Helvahane: Ak Gaga'nın Yolu,CARDS_PART_03_PANTRY_AND_PASTRY.yaml,bg_elcilik_salonu,bg_elcilik_salonu.png,Assets/Stories/saray_mutfagindan_muhre/Backgrounds/bg_elcilik_salonu.png,B,smm_card_069_b,Suçu suskun çırağa yükle,choice_smm_card_069_b,choice_smm_card_069_b.png,Assets/Stories/saray_mutfagindan_muhre/Choices/choice_smm_card_069_b.png,smm_card_071
smm_card_070,Kiler ve Helvahane: Gümüş Kaşık,CARDS_PART_03_PANTRY_AND_PASTRY.yaml,bg_buzlu_kiler_odasi,bg_buzlu_kiler_odasi.png,Assets/Stories/saray_mutfagindan_muhre/Backgrounds/bg_buzlu_kiler_odasi.png,A,smm_card_070_a,Elçiye hatayı incelikle anlat,choice_smm_card_070_a,choice_smm_card_070_a.png,Assets/Stories/saray_mutfagindan_muhre/Choices/choice_smm_card_070_a.png,smm_card_071
smm_card_070,Kiler ve Helvahane: Gümüş Kaşık,CARDS_PART_03_PANTRY_AND_PASTRY.yaml,bg_buzlu_kiler_odasi,bg_buzlu_kiler_odasi.png,Assets/Stories/saray_mutfagindan_muhre/Backgrounds/bg_buzlu_kiler_odasi.png,B,smm_card_070_b,Elçinin yüzüğünü kabul et,choice_smm_card_070_b,choice_smm_card_070_b.png,Assets/Stories/saray_mutfagindan_muhre/Choices/choice_smm_card_070_b.png,smm_card_073
smm_card_071,Kiler ve Helvahane: Kayıp Ölçü,CARDS_PART_03_PANTRY_AND_PASTRY.yaml,bg_yabanci_elci_cadiri,bg_yabanci_elci_cadiri.png,Assets/Stories/saray_mutfagindan_muhre/Backgrounds/bg_yabanci_elci_cadiri.png,A,smm_card_071_a,Yanlış tepsiyi hemen geri çağır,choice_smm_card_071_a,choice_smm_card_071_a.png,Assets/Stories/saray_mutfagindan_muhre/Choices/choice_smm_card_071_a.png,smm_card_072
smm_card_071,Kiler ve Helvahane: Kayıp Ölçü,CARDS_PART_03_PANTRY_AND_PASTRY.yaml,bg_yabanci_elci_cadiri,bg_yabanci_elci_cadiri.png,Assets/Stories/saray_mutfagindan_muhre/Backgrounds/bg_yabanci_elci_cadiri.png,B,smm_card_071_b,Tatlı hatasını fırsata çevir,choice_smm_card_071_b,choice_smm_card_071_b.png,Assets/Stories/saray_mutfagindan_muhre/Choices/choice_smm_card_071_b.png,smm_card_073
smm_card_072,Kiler ve Helvahane: Kuyrukta Ekmek,CARDS_PART_03_PANTRY_AND_PASTRY.yaml,bg_kiler_serin_tas,bg_kiler_serin_tas.png,Assets/Stories/saray_mutfagindan_muhre/Backgrounds/bg_kiler_serin_tas.png,A,smm_card_072_a,Kiler anahtarını Nimet'e teslim et,choice_smm_card_072_a,choice_smm_card_072_a.png,Assets/Stories/saray_mutfagindan_muhre/Choices/choice_smm_card_072_a.png,smm_card_073
smm_card_072,Kiler ve Helvahane: Kuyrukta Ekmek,CARDS_PART_03_PANTRY_AND_PASTRY.yaml,bg_kiler_serin_tas,bg_kiler_serin_tas.png,Assets/Stories/saray_mutfagindan_muhre/Backgrounds/bg_kiler_serin_tas.png,B,smm_card_072_b,Anahtarın kopyasını gizlice al,choice_smm_card_072_b,choice_smm_card_072_b.png,Assets/Stories/saray_mutfagindan_muhre/Choices/choice_smm_card_072_b.png,smm_card_074
smm_card_073,Kiler ve Helvahane: Keskin Koku,CARDS_PART_03_PANTRY_AND_PASTRY.yaml,bg_kiler_gizli_raflar,bg_kiler_gizli_raflar.png,Assets/Stories/saray_mutfagindan_muhre/Backgrounds/bg_kiler_gizli_raflar.png,A,smm_card_073_a,Gül şerbetini usulüne göre sun,choice_smm_card_073_a,choice_smm_card_073_a.png,Assets/Stories/saray_mutfagindan_muhre/Choices/choice_smm_card_073_a.png,smm_card_074
smm_card_073,Kiler ve Helvahane: Keskin Koku,CARDS_PART_03_PANTRY_AND_PASTRY.yaml,bg_kiler_gizli_raflar,bg_kiler_gizli_raflar.png,Assets/Stories/saray_mutfagindan_muhre/Backgrounds/bg_kiler_gizli_raflar.png,B,smm_card_073_b,Şerbeti varis adına yolla,choice_smm_card_073_b,choice_smm_card_073_b.png,Assets/Stories/saray_mutfagindan_muhre/Choices/choice_smm_card_073_b.png,smm_card_075
smm_card_074,Kiler ve Helvahane: Mühre Giden İz,CARDS_PART_03_PANTRY_AND_PASTRY.yaml,bg_helvahane_gul_kokusu,bg_helvahane_gul_kokusu.png,Assets/Stories/saray_mutfagindan_muhre/Backgrounds/bg_helvahane_gul_kokusu.png,A,smm_card_074_a,Lale Kalfa'yı açıkça savun,choice_smm_card_074_a,choice_smm_card_074_a.png,Assets/Stories/saray_mutfagindan_muhre/Choices/choice_smm_card_074_a.png,smm_card_075
smm_card_074,Kiler ve Helvahane: Mühre Giden İz,CARDS_PART_03_PANTRY_AND_PASTRY.yaml,bg_helvahane_gul_kokusu,bg_helvahane_gul_kokusu.png,Assets/Stories/saray_mutfagindan_muhre/Backgrounds/bg_helvahane_gul_kokusu.png,B,smm_card_074_b,Suçu suskun çırağa yükle,choice_smm_card_074_b,choice_smm_card_074_b.png,Assets/Stories/saray_mutfagindan_muhre/Choices/choice_smm_card_074_b.png,smm_card_076
smm_card_075,Kiler ve Helvahane: Dar Boğaz,CARDS_PART_03_PANTRY_AND_PASTRY.yaml,bg_helvahane_gece,bg_helvahane_gece.png,Assets/Stories/saray_mutfagindan_muhre/Backgrounds/bg_helvahane_gece.png,A,smm_card_075_a,Elçiye hatayı incelikle anlat,choice_smm_card_075_a,choice_smm_card_075_a.png,Assets/Stories/saray_mutfagindan_muhre/Choices/choice_smm_card_075_a.png,smm_card_076
smm_card_075,Kiler ve Helvahane: Dar Boğaz,CARDS_PART_03_PANTRY_AND_PASTRY.yaml,bg_helvahane_gece,bg_helvahane_gece.png,Assets/Stories/saray_mutfagindan_muhre/Backgrounds/bg_helvahane_gece.png,B,smm_card_075_b,Elçinin yüzüğünü kabul et,choice_smm_card_075_b,choice_smm_card_075_b.png,Assets/Stories/saray_mutfagindan_muhre/Choices/choice_smm_card_075_b.png,smm_card_078
smm_card_076,Çorba Alameti ve Ak Gaga: İlk Eşik,CARDS_PART_04_SOUP_OMEN_AND_GOOSE.yaml,bg_buyuk_mutfak_atesli,bg_buyuk_mutfak_atesli.png,Assets/Stories/saray_mutfagindan_muhre/Backgrounds/bg_buyuk_mutfak_atesli.png,A,smm_card_076_a,Çorbanın alametini dürüstçe açıkla,choice_smm_card_076_a,choice_smm_card_076_a.png,Assets/Stories/saray_mutfagindan_muhre/Choices/choice_smm_card_076_a.png,smm_card_077
smm_card_076,Çorba Alameti ve Ak Gaga: İlk Eşik,CARDS_PART_04_SOUP_OMEN_AND_GOOSE.yaml,bg_buyuk_mutfak_atesli,bg_buyuk_mutfak_atesli.png,Assets/Stories/saray_mutfagindan_muhre/Backgrounds/bg_buyuk_mutfak_atesli.png,B,smm_card_076_b,Yeni alameti bilerek pişir,choice_smm_card_076_b,choice_smm_card_076_b.png,Assets/Stories/saray_mutfagindan_muhre/Choices/choice_smm_card_076_b.png,smm_card_078
smm_card_077,Çorba Alameti ve Ak Gaga: Sıcak Bakır,CARDS_PART_04_SOUP_OMEN_AND_GOOSE.yaml,bg_kaz_avlusu,bg_kaz_avlusu.png,Assets/Stories/saray_mutfagindan_muhre/Backgrounds/bg_kaz_avlusu.png,A,smm_card_077_a,Ak Gaga'yı sakince besle,choice_smm_card_077_a,choice_smm_card_077_a.png,Assets/Stories/saray_mutfagindan_muhre/Choices/choice_smm_card_077_a.png,smm_card_078
smm_card_077,Çorba Alameti ve Ak Gaga: Sıcak Bakır,CARDS_PART_04_SOUP_OMEN_AND_GOOSE.yaml,bg_kaz_avlusu,bg_kaz_avlusu.png,Assets/Stories/saray_mutfagindan_muhre/Backgrounds/bg_kaz_avlusu.png,B,smm_card_077_b,Kaz yemine gizli koku sür,choice_smm_card_077_b,choice_smm_card_077_b.png,Assets/Stories/saray_mutfagindan_muhre/Choices/choice_smm_card_077_b.png,smm_card_079
smm_card_078,Çorba Alameti ve Ak Gaga: Sessiz Bakış,CARDS_PART_04_SOUP_OMEN_AND_GOOSE.yaml,bg_kaz_kumesi,bg_kaz_kumesi.png,Assets/Stories/saray_mutfagindan_muhre/Backgrounds/bg_kaz_kumesi.png,A,smm_card_078_a,Nohut işaretini bozma,choice_smm_card_078_a,choice_smm_card_078_a.png,Assets/Stories/saray_mutfagindan_muhre/Choices/choice_smm_card_078_a.png,smm_card_079
smm_card_078,Çorba Alameti ve Ak Gaga: Sessiz Bakış,CARDS_PART_04_SOUP_OMEN_AND_GOOSE.yaml,bg_kaz_kumesi,bg_kaz_kumesi.png,Assets/Stories/saray_mutfagindan_muhre/Backgrounds/bg_kaz_kumesi.png,B,smm_card_078_b,Nohutları varis adına diz,choice_smm_card_078_b,choice_smm_card_078_b.png,Assets/Stories/saray_mutfagindan_muhre/Choices/choice_smm_card_078_b.png,smm_card_080
smm_card_079,Çorba Alameti ve Ak Gaga: İnce Hesap,CARDS_PART_04_SOUP_OMEN_AND_GOOSE.yaml,bg_muneccim_kulesi,bg_muneccim_kulesi.png,Assets/Stories/saray_mutfagindan_muhre/Backgrounds/bg_muneccim_kulesi.png,A,smm_card_079_a,Müneccime ölçüyü göster,choice_smm_card_079_a,choice_smm_card_079_a.png,Assets/Stories/saray_mutfagindan_muhre/Choices/choice_smm_card_079_a.png,smm_card_080
smm_card_079,Çorba Alameti ve Ak Gaga: İnce Hesap,CARDS_PART_04_SOUP_OMEN_AND_GOOSE.yaml,bg_muneccim_kulesi,bg_muneccim_kulesi.png,Assets/Stories/saray_mutfagindan_muhre/Backgrounds/bg_muneccim_kulesi.png,B,smm_card_079_b,Müneccimi fısıltıyla yönlendir,choice_smm_card_079_b,choice_smm_card_079_b.png,Assets/Stories/saray_mutfagindan_muhre/Choices/choice_smm_card_079_b.png,smm_card_081
smm_card_080,Çorba Alameti ve Ak Gaga: Gizli Lekeler,CARDS_PART_04_SOUP_OMEN_AND_GOOSE.yaml,bg_divan_salonu,bg_divan_salonu.png,Assets/Stories/saray_mutfagindan_muhre/Backgrounds/bg_divan_salonu.png,A,smm_card_080_a,Kazın yolunu temiz bırak,choice_smm_card_080_a,choice_smm_card_080_a.png,Assets/Stories/saray_mutfagindan_muhre/Choices/choice_smm_card_080_a.png,smm_card_081
smm_card_080,Çorba Alameti ve Ak Gaga: Gizli Lekeler,CARDS_PART_04_SOUP_OMEN_AND_GOOSE.yaml,bg_divan_salonu,bg_divan_salonu.png,Assets/Stories/saray_mutfagindan_muhre/Backgrounds/bg_divan_salonu.png,B,smm_card_080_b,Kazın yolunu perdeyle çevir,choice_smm_card_080_b,choice_smm_card_080_b.png,Assets/Stories/saray_mutfagindan_muhre/Choices/choice_smm_card_080_b.png,smm_card_083
smm_card_081,Çorba Alameti ve Ak Gaga: Kör Alev,CARDS_PART_04_SOUP_OMEN_AND_GOOSE.yaml,bg_taht_salonu,bg_taht_salonu.png,Assets/Stories/saray_mutfagindan_muhre/Backgrounds/bg_taht_salonu.png,A,smm_card_081_a,Çorbanın alametini dürüstçe açıkla,choice_smm_card_081_a,choice_smm_card_081_a.png,Assets/Stories/saray_mutfagindan_muhre/Choices/choice_smm_card_081_a.png,smm_card_082
smm_card_081,Çorba Alameti ve Ak Gaga: Kör Alev,CARDS_PART_04_SOUP_OMEN_AND_GOOSE.yaml,bg_taht_salonu,bg_taht_salonu.png,Assets/Stories/saray_mutfagindan_muhre/Backgrounds/bg_taht_salonu.png,B,smm_card_081_b,Yeni alameti bilerek pişir,choice_smm_card_081_b,choice_smm_card_081_b.png,Assets/Stories/saray_mutfagindan_muhre/Choices/choice_smm_card_081_b.png,smm_card_083
smm_card_082,Çorba Alameti ve Ak Gaga: Üç Nohut,CARDS_PART_04_SOUP_OMEN_AND_GOOSE.yaml,bg_buyuk_mutfak_atesli,bg_buyuk_mutfak_atesli.png,Assets/Stories/saray_mutfagindan_muhre/Backgrounds/bg_buyuk_mutfak_atesli.png,A,smm_card_082_a,Ak Gaga'yı sakince besle,choice_smm_card_082_a,choice_smm_card_082_a.png,Assets/Stories/saray_mutfagindan_muhre/Choices/choice_smm_card_082_a.png,smm_card_083
smm_card_082,Çorba Alameti ve Ak Gaga: Üç Nohut,CARDS_PART_04_SOUP_OMEN_AND_GOOSE.yaml,bg_buyuk_mutfak_atesli,bg_buyuk_mutfak_atesli.png,Assets/Stories/saray_mutfagindan_muhre/Backgrounds/bg_buyuk_mutfak_atesli.png,B,smm_card_082_b,Kaz yemine gizli koku sür,choice_smm_card_082_b,choice_smm_card_082_b.png,Assets/Stories/saray_mutfagindan_muhre/Choices/choice_smm_card_082_b.png,smm_card_084
smm_card_083,Çorba Alameti ve Ak Gaga: Kapıdaki Fısıltı,CARDS_PART_04_SOUP_OMEN_AND_GOOSE.yaml,bg_kaz_avlusu,bg_kaz_avlusu.png,Assets/Stories/saray_mutfagindan_muhre/Backgrounds/bg_kaz_avlusu.png,A,smm_card_083_a,Nohut işaretini bozma,choice_smm_card_083_a,choice_smm_card_083_a.png,Assets/Stories/saray_mutfagindan_muhre/Choices/choice_smm_card_083_a.png,smm_card_084
smm_card_083,Çorba Alameti ve Ak Gaga: Kapıdaki Fısıltı,CARDS_PART_04_SOUP_OMEN_AND_GOOSE.yaml,bg_kaz_avlusu,bg_kaz_avlusu.png,Assets/Stories/saray_mutfagindan_muhre/Backgrounds/bg_kaz_avlusu.png,B,smm_card_083_b,Nohutları varis adına diz,choice_smm_card_083_b,choice_smm_card_083_b.png,Assets/Stories/saray_mutfagindan_muhre/Choices/choice_smm_card_083_b.png,smm_card_085
smm_card_084,Çorba Alameti ve Ak Gaga: Aç Karnın Sözü,CARDS_PART_04_SOUP_OMEN_AND_GOOSE.yaml,bg_kaz_kumesi,bg_kaz_kumesi.png,Assets/Stories/saray_mutfagindan_muhre/Backgrounds/bg_kaz_kumesi.png,A,smm_card_084_a,Müneccime ölçüyü göster,choice_smm_card_084_a,choice_smm_card_084_a.png,Assets/Stories/saray_mutfagindan_muhre/Choices/choice_smm_card_084_a.png,smm_card_085
smm_card_084,Çorba Alameti ve Ak Gaga: Aç Karnın Sözü,CARDS_PART_04_SOUP_OMEN_AND_GOOSE.yaml,bg_kaz_kumesi,bg_kaz_kumesi.png,Assets/Stories/saray_mutfagindan_muhre/Backgrounds/bg_kaz_kumesi.png,B,smm_card_084_b,Müneccimi fısıltıyla yönlendir,choice_smm_card_084_b,choice_smm_card_084_b.png,Assets/Stories/saray_mutfagindan_muhre/Choices/choice_smm_card_084_b.png,smm_card_086
smm_card_085,Çorba Alameti ve Ak Gaga: Ustanın Sınavı,CARDS_PART_04_SOUP_OMEN_AND_GOOSE.yaml,bg_muneccim_kulesi,bg_muneccim_kulesi.png,Assets/Stories/saray_mutfagindan_muhre/Backgrounds/bg_muneccim_kulesi.png,A,smm_card_085_a,Kazın yolunu temiz bırak,choice_smm_card_085_a,choice_smm_card_085_a.png,Assets/Stories/saray_mutfagindan_muhre/Choices/choice_smm_card_085_a.png,smm_card_086
smm_card_085,Çorba Alameti ve Ak Gaga: Ustanın Sınavı,CARDS_PART_04_SOUP_OMEN_AND_GOOSE.yaml,bg_muneccim_kulesi,bg_muneccim_kulesi.png,Assets/Stories/saray_mutfagindan_muhre/Backgrounds/bg_muneccim_kulesi.png,B,smm_card_085_b,Kazın yolunu perdeyle çevir,choice_smm_card_085_b,choice_smm_card_085_b.png,Assets/Stories/saray_mutfagindan_muhre/Choices/choice_smm_card_085_b.png,smm_card_088
smm_card_086,Çorba Alameti ve Ak Gaga: Kazanın Gölgesi,CARDS_PART_04_SOUP_OMEN_AND_GOOSE.yaml,bg_divan_salonu,bg_divan_salonu.png,Assets/Stories/saray_mutfagindan_muhre/Backgrounds/bg_divan_salonu.png,A,smm_card_086_a,Çorbanın alametini dürüstçe açıkla,choice_smm_card_086_a,choice_smm_card_086_a.png,Assets/Stories/saray_mutfagindan_muhre/Choices/choice_smm_card_086_a.png,smm_card_087
smm_card_086,Çorba Alameti ve Ak Gaga: Kazanın Gölgesi,CARDS_PART_04_SOUP_OMEN_AND_GOOSE.yaml,bg_divan_salonu,bg_divan_salonu.png,Assets/Stories/saray_mutfagindan_muhre/Backgrounds/bg_divan_salonu.png,B,smm_card_086_b,Yeni alameti bilerek pişir,choice_smm_card_086_b,choice_smm_card_086_b.png,Assets/Stories/saray_mutfagindan_muhre/Choices/choice_smm_card_086_b.png,smm_card_088
smm_card_087,Çorba Alameti ve Ak Gaga: Tuz ve Yemin,CARDS_PART_04_SOUP_OMEN_AND_GOOSE.yaml,bg_taht_salonu,bg_taht_salonu.png,Assets/Stories/saray_mutfagindan_muhre/Backgrounds/bg_taht_salonu.png,A,smm_card_087_a,Ak Gaga'yı sakince besle,choice_smm_card_087_a,choice_smm_card_087_a.png,Assets/Stories/saray_mutfagindan_muhre/Choices/choice_smm_card_087_a.png,smm_card_088
smm_card_087,Çorba Alameti ve Ak Gaga: Tuz ve Yemin,CARDS_PART_04_SOUP_OMEN_AND_GOOSE.yaml,bg_taht_salonu,bg_taht_salonu.png,Assets/Stories/saray_mutfagindan_muhre/Backgrounds/bg_taht_salonu.png,B,smm_card_087_b,Kaz yemine gizli koku sür,choice_smm_card_087_b,choice_smm_card_087_b.png,Assets/Stories/saray_mutfagindan_muhre/Choices/choice_smm_card_087_b.png,smm_card_089
smm_card_088,Çorba Alameti ve Ak Gaga: Kırık Tabak,CARDS_PART_04_SOUP_OMEN_AND_GOOSE.yaml,bg_buyuk_mutfak_atesli,bg_buyuk_mutfak_atesli.png,Assets/Stories/saray_mutfagindan_muhre/Backgrounds/bg_buyuk_mutfak_atesli.png,A,smm_card_088_a,Nohut işaretini bozma,choice_smm_card_088_a,choice_smm_card_088_a.png,Assets/Stories/saray_mutfagindan_muhre/Choices/choice_smm_card_088_a.png,smm_card_089
smm_card_088,Çorba Alameti ve Ak Gaga: Kırık Tabak,CARDS_PART_04_SOUP_OMEN_AND_GOOSE.yaml,bg_buyuk_mutfak_atesli,bg_buyuk_mutfak_atesli.png,Assets/Stories/saray_mutfagindan_muhre/Backgrounds/bg_buyuk_mutfak_atesli.png,B,smm_card_088_b,Nohutları varis adına diz,choice_smm_card_088_b,choice_smm_card_088_b.png,Assets/Stories/saray_mutfagindan_muhre/Choices/choice_smm_card_088_b.png,smm_card_090
smm_card_089,Çorba Alameti ve Ak Gaga: Mum Işığı,CARDS_PART_04_SOUP_OMEN_AND_GOOSE.yaml,bg_kaz_avlusu,bg_kaz_avlusu.png,Assets/Stories/saray_mutfagindan_muhre/Backgrounds/bg_kaz_avlusu.png,A,smm_card_089_a,Müneccime ölçüyü göster,choice_smm_card_089_a,choice_smm_card_089_a.png,Assets/Stories/saray_mutfagindan_muhre/Choices/choice_smm_card_089_a.png,smm_card_090
smm_card_089,Çorba Alameti ve Ak Gaga: Mum Işığı,CARDS_PART_04_SOUP_OMEN_AND_GOOSE.yaml,bg_kaz_avlusu,bg_kaz_avlusu.png,Assets/Stories/saray_mutfagindan_muhre/Backgrounds/bg_kaz_avlusu.png,B,smm_card_089_b,Müneccimi fısıltıyla yönlendir,choice_smm_card_089_b,choice_smm_card_089_b.png,Assets/Stories/saray_mutfagindan_muhre/Choices/choice_smm_card_089_b.png,smm_card_091
smm_card_090,Çorba Alameti ve Ak Gaga: Gece Nöbeti,CARDS_PART_04_SOUP_OMEN_AND_GOOSE.yaml,bg_kaz_kumesi,bg_kaz_kumesi.png,Assets/Stories/saray_mutfagindan_muhre/Backgrounds/bg_kaz_kumesi.png,A,smm_card_090_a,Kazın yolunu temiz bırak,choice_smm_card_090_a,choice_smm_card_090_a.png,Assets/Stories/saray_mutfagindan_muhre/Choices/choice_smm_card_090_a.png,smm_card_091
smm_card_090,Çorba Alameti ve Ak Gaga: Gece Nöbeti,CARDS_PART_04_SOUP_OMEN_AND_GOOSE.yaml,bg_kaz_kumesi,bg_kaz_kumesi.png,Assets/Stories/saray_mutfagindan_muhre/Backgrounds/bg_kaz_kumesi.png,B,smm_card_090_b,Kazın yolunu perdeyle çevir,choice_smm_card_090_b,choice_smm_card_090_b.png,Assets/Stories/saray_mutfagindan_muhre/Choices/choice_smm_card_090_b.png,smm_card_093
smm_card_091,Çorba Alameti ve Ak Gaga: Kilitli Raf,CARDS_PART_04_SOUP_OMEN_AND_GOOSE.yaml,bg_muneccim_kulesi,bg_muneccim_kulesi.png,Assets/Stories/saray_mutfagindan_muhre/Backgrounds/bg_muneccim_kulesi.png,A,smm_card_091_a,Çorbanın alametini dürüstçe açıkla,choice_smm_card_091_a,choice_smm_card_091_a.png,Assets/Stories/saray_mutfagindan_muhre/Choices/choice_smm_card_091_a.png,smm_card_092
smm_card_091,Çorba Alameti ve Ak Gaga: Kilitli Raf,CARDS_PART_04_SOUP_OMEN_AND_GOOSE.yaml,bg_muneccim_kulesi,bg_muneccim_kulesi.png,Assets/Stories/saray_mutfagindan_muhre/Backgrounds/bg_muneccim_kulesi.png,B,smm_card_091_b,Yeni alameti bilerek pişir,choice_smm_card_091_b,choice_smm_card_091_b.png,Assets/Stories/saray_mutfagindan_muhre/Choices/choice_smm_card_091_b.png,smm_card_093
smm_card_092,Çorba Alameti ve Ak Gaga: Sarayın Kulağı,CARDS_PART_04_SOUP_OMEN_AND_GOOSE.yaml,bg_divan_salonu,bg_divan_salonu.png,Assets/Stories/saray_mutfagindan_muhre/Backgrounds/bg_divan_salonu.png,A,smm_card_092_a,Ak Gaga'yı sakince besle,choice_smm_card_092_a,choice_smm_card_092_a.png,Assets/Stories/saray_mutfagindan_muhre/Choices/choice_smm_card_092_a.png,smm_card_093
smm_card_092,Çorba Alameti ve Ak Gaga: Sarayın Kulağı,CARDS_PART_04_SOUP_OMEN_AND_GOOSE.yaml,bg_divan_salonu,bg_divan_salonu.png,Assets/Stories/saray_mutfagindan_muhre/Backgrounds/bg_divan_salonu.png,B,smm_card_092_b,Kaz yemine gizli koku sür,choice_smm_card_092_b,choice_smm_card_092_b.png,Assets/Stories/saray_mutfagindan_muhre/Choices/choice_smm_card_092_b.png,smm_card_094
smm_card_093,Çorba Alameti ve Ak Gaga: Yağ Halkası,CARDS_PART_04_SOUP_OMEN_AND_GOOSE.yaml,bg_taht_salonu,bg_taht_salonu.png,Assets/Stories/saray_mutfagindan_muhre/Backgrounds/bg_taht_salonu.png,A,smm_card_093_a,Nohut işaretini bozma,choice_smm_card_093_a,choice_smm_card_093_a.png,Assets/Stories/saray_mutfagindan_muhre/Choices/choice_smm_card_093_a.png,smm_card_094
smm_card_093,Çorba Alameti ve Ak Gaga: Yağ Halkası,CARDS_PART_04_SOUP_OMEN_AND_GOOSE.yaml,bg_taht_salonu,bg_taht_salonu.png,Assets/Stories/saray_mutfagindan_muhre/Backgrounds/bg_taht_salonu.png,B,smm_card_093_b,Nohutları varis adına diz,choice_smm_card_093_b,choice_smm_card_093_b.png,Assets/Stories/saray_mutfagindan_muhre/Choices/choice_smm_card_093_b.png,smm_card_095
smm_card_094,Çorba Alameti ve Ak Gaga: Ak Gaga'nın Yolu,CARDS_PART_04_SOUP_OMEN_AND_GOOSE.yaml,bg_buyuk_mutfak_atesli,bg_buyuk_mutfak_atesli.png,Assets/Stories/saray_mutfagindan_muhre/Backgrounds/bg_buyuk_mutfak_atesli.png,A,smm_card_094_a,Müneccime ölçüyü göster,choice_smm_card_094_a,choice_smm_card_094_a.png,Assets/Stories/saray_mutfagindan_muhre/Choices/choice_smm_card_094_a.png,smm_card_095
smm_card_094,Çorba Alameti ve Ak Gaga: Ak Gaga'nın Yolu,CARDS_PART_04_SOUP_OMEN_AND_GOOSE.yaml,bg_buyuk_mutfak_atesli,bg_buyuk_mutfak_atesli.png,Assets/Stories/saray_mutfagindan_muhre/Backgrounds/bg_buyuk_mutfak_atesli.png,B,smm_card_094_b,Müneccimi fısıltıyla yönlendir,choice_smm_card_094_b,choice_smm_card_094_b.png,Assets/Stories/saray_mutfagindan_muhre/Choices/choice_smm_card_094_b.png,smm_card_096
